expr_id,cond_id,para_nr,word,word_nr,response_true
2,1,1,citești,801,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,acest,802,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,"text,",803,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,deja,804,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,ne,805,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,sprijini,806,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,"cauza,",807,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,permițându-ne,808,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,să,809,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,colectăm,810,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,și,811,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,să,812,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,analizăm,813,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,mișcările,814,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,ochilor,815,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,tăi,816,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,în,817,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,timp,818,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,ce,819,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,citești,820,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,și,821,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,înțelegi,822,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,limbajul.,823,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,Îți,824,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,1,mulțumim!,825,Este o rețea de cercetători finanțată de Uniunea Europeană.
2,1,2,Declarația,0,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,universală,1,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,a,2,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,drepturilor,3,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,omului,4,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,-,5,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Preambul,6,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Considerând,7,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,că,8,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,recunoașterea,9,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,demnității,10,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,inerente,11,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,tuturor,12,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,membrilor,13,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,familiei,14,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,umane,15,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,16,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,a,17,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,drepturilor,18,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,lor,19,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,egale,20,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,21,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,inalienabile,22,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,constituie,23,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,fundamentul,24,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"libertății,",25,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,dreptății,26,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,27,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,păcii,28,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,în,29,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"lume,",30,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Considerând,31,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,că,32,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,ignorarea,33,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,34,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,disprețuirea,35,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,drepturilor,36,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,omului,37,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,au,38,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,dus,39,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,la,40,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,acte,41,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,de,42,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,barbarie,43,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,care,44,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,revoltă,45,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,conștiința,46,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,omenirii,47,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,48,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,că,49,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,făurirea,50,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,unei,51,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,lumi,52,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,în,53,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,care,54,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,ființele,55,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,umane,56,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,se,57,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,vor,58,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,bucura,59,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,de,60,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,libertatea,61,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,cuvântului,62,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,63,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,a,64,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,convingerilor,65,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,66,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,vor,67,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,fi,68,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,eliberate,69,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,de,70,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,teamă,71,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,72,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,mizerie,73,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,a,74,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,fost,75,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,proclamată,76,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,drept,77,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,cea,78,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,mai,79,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,înaltă,80,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,aspirație,81,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,a,82,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"oamenilor,",83,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Considerând,84,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,că,85,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,este,86,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,esențial,87,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,ca,88,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,drepturile,89,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,omului,90,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,să,91,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,fie,92,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,ocrotite,93,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,de,94,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,autoritatea,95,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,legii,96,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,pentru,97,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,ca,98,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,omul,99,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,să,100,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,nu,101,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,fie,102,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,silit,103,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,să,104,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"recurgă,",105,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,ca,106,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,soluție,107,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"extremă,",108,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,la,109,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,revoltă,110,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,împotriva,111,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,tiraniei,112,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,113,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"asupririi,",114,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Considerând,115,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,că,116,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,este,117,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,esențial,118,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,a,119,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,se,120,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,încuraja,121,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,dezvoltarea,122,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,relațiilor,123,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,prietenești,124,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,între,125,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"națiuni,",126,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Considerând,127,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,că,128,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,în,129,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Cartă,130,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,popoarele,131,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Organizației,132,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Națiunilor,133,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Unite,134,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,au,135,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,proclamat,136,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,din,137,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,nou,138,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,credința,139,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,lor,140,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,în,141,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,drepturile,142,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,fundamentale,143,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,ale,144,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"omului,",145,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,în,146,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,demnitatea,147,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,148,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,în,149,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,valoarea,150,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,persoanei,151,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"umane,",152,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,drepturi,153,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,egale,154,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,pentru,155,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,bărbați,156,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,157,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,femei,158,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,159,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,că,160,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,au,161,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,hotărât,162,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,să,163,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,favorizeze,164,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,progresul,165,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,social,166,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,167,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,îmbunătățirea,168,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,condițiilor,169,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,de,170,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,viață,171,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,în,172,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,cadrul,173,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,unei,174,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,libertăți,175,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,mai,176,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"mari,",177,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Considerând,178,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,că,179,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,statele,180,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,membre,181,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,s-au,182,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,angajat,183,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,să,184,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,promoveze,185,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,în,186,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,colaborare,187,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,cu,188,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Organizația,189,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Națiunilor,190,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Unite,191,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,respectul,192,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,universal,193,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,194,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,efectiv,195,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,față,196,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,de,197,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,drepturile,198,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,omului,199,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,200,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,libertățile,201,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"fundamentale,",202,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,precum,203,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,204,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,respectarea,205,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,lor,206,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,universală,207,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,208,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"efectivă,",209,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Considerând,210,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,că,211,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,o,212,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,concepție,213,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,comună,214,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,despre,215,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,aceste,216,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,drepturi,217,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,218,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,libertăți,219,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,este,220,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,de,221,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,cea,222,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,mai,223,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,mare,224,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,importanță,225,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,pentru,226,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,realizarea,227,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,deplină,228,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,a,229,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,acestui,230,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"angajament,",231,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Adunarea,232,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Generală,233,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,proclamă,234,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,prezenta,235,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Declarație,236,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Universală,237,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,a,238,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Drepturilor,239,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"Omului,",240,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,ca,241,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,ideal,242,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,comun,243,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,spre,244,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,care,245,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,trebuie,246,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,să,247,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,tindă,248,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,toate,249,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,popoarele,250,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,251,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,toate,252,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"națiunile,",253,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,pentru,254,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,ca,255,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,toate,256,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,persoanele,257,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,258,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,toate,259,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,organele,260,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,societății,261,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,să,262,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,se,263,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"străduiască,",264,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,având,265,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,această,266,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,Declarație,267,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,permanent,268,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,în,269,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"minte,",270,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,ca,271,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,prin,272,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,învățătură,273,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,274,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,educație,275,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,să,276,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,dezvolte,277,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,respectul,278,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,pentru,279,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,aceste,280,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,drepturi,281,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,282,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,libertăți,283,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,284,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,să,285,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,asigure,286,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,prin,287,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,măsuri,288,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"progresive,",289,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,de,290,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,ordin,291,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,național,292,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,293,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"internațional,",294,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,recunoașterea,295,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,296,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,aplicarea,297,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,lor,298,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,universală,299,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,și,300,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,"efectivă,",301,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,atât,302,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
2,1,2,în,303,Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.
